Tournament,Club,Player,Number,Date,Market_value,Nation,Pos,Position,Age,Min,Goals_scored,Assists,Penalty_Kick_Made,Penalty_Kick_Attempted,Shots_total_not_penalty,Shots_on_target,Yellow_cards,Red_cards,Touches,Tackles,Interceptions,Performance_Blocks,Expected_goals,Expected_non_penalty,Expected_assist_goals,Shot_create_actions,Goal_create_actions,Passes_completed,Passes_attempted,Passes_completion%,Passes_progressive,Passes_successed,Dribbles_attempted,Tackles.1,Tackles_won,Tackles_defensive_1/3,Tackles_middle_1/3,Tackles_attack_1/3,Dribblers_tackeled,Dribblers_challenged,Dribblers_tackeled%,Dribblers_unsucessful,Blocks,Blocks_shots,Blocks_pass,Block_interceptions,Tackled+Interception,Clearances,Errors_lead_opponent_shot,Touches_defensive_pen_area,Touches_defensive_1/3,Touches_middle_1/3,Touches_attack_1/3,Touches_attack_pen_area,Touches_Live,Dribbles_Success,Dribbles_Success%,Dribbles_Miscontrol,Dribbles_Dispossessed,Passes_received,Progressive_passes_received,Passing_distance_total,Progressive_passing_distance,Short_passes_completed,Short_passes_attempted,Short_passes_completion%,Medium_passes_completed,Medium_passes_attempted,Medium_passes_completion%,Long_passes_completed,Long_passes_attempted,Long_passes_completion%,Expected_assists,Passes_lead_shot,Passes_into_1/3,Passes_into_pen_area,Crosses_into_pen_area,Passes_live_ball,Passes_dead_ball,Passes_from_freekicks,Passes_through_balls,Passes_Switches,Passes_crosses,Passes_throw-Ins_taken,Corner_kicks,Corner_Kicks_In,Corner_Kicks_Out,Corner_Kicks_Straight,Passes_offside,Passes_blocked
Ligue 1,As Saint Etienne,Bilal Benkhedim,15.0,2022-12-20,300000,fr FRA,FW,Forward,19,38.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,25.8,0.6,0.2,0.4,0.08,0.08,0.1,1.4,0.0,15.4,21.8,71.96,0.6,0.4,1.0,0.6,0.6,0.2,0.2,0.2,0.2,1.0,6.659999999999999,0.8,0.4,0.0,0.4,0.2,0.8,0.0,0.0,0.2,2.2,14.0,9.6,0.6,25.8,0.4,30.0,2.0,0.4,16.0,1.8,237.8,42.8,8.2,10.4,79.72,5.2,6.8,66.9,1.0,2.8,34.660000000000004,0.04,1.2,0.2,0.6,0.2,18.6,3.2,1.2,0.0,0.0,3.8,0.0,2.0,1.0,0.8,0.0,0.0,0.8
Ligue 1,As Saint Etienne,Ryad Boudebouz,10.0,2022-12-02,1500000,dz ALG,FW,Forward,28,61.7280701754386,0.0614035087719298,0.1228070175438596,0.0175438596491228,0.0350877192982456,0.8771929824561403,0.3245614035087719,0.0789473684210526,0.0087719298245614,46.21052631578947,1.0087719298245614,0.3245614035087719,0.5789473684210527,0.0789473684210526,0.0508771929824561,0.1543859649122807,2.8157894736842106,0.2017543859649122,30.59649122807017,40.175438596491226,74.86491228070176,2.710526315789474,1.350877192982456,2.1140350877192984,1.0087719298245614,0.5350877192982456,0.3070175438596491,0.5350877192982456,0.1666666666666666,0.3245614035087719,0.9298245614035088,20.6859649122807,0.6052631578947368,0.5789473684210527,0.0526315789473684,0.5263157894736842,0.3245614035087719,1.3333333333333333,0.2982456140350877,0.0,0.5350877192982456,5.289473684210527,24.12280701754386,17.44736842105263,1.0789473684210529,46.175438596491226,1.350877192982456,44.24473684210526,1.4298245614035088,1.1842105263157894,34.666666666666664,3.3596491228070176,512.8157894736842,130.24561403508773,15.192982456140353,17.517543859649123,86.20701754385965,10.175438596491228,13.087719298245617,76.50701754385966,3.5964912280701755,6.412280701754386,51.91228070175438,0.1280701754385965,1.4912280701754386,2.6578947368421053,0.7456140350877193,0.1842105263157894,36.10526315789474,3.8947368421052633,1.9824561403508767,0.2280701754385964,0.4912280701754385,3.3421052631578947,0.1140350877192982,1.4649122807017545,0.9473684210526316,0.3596491228070175,0.0175438596491228,0.175438596491228,0.6929824561403509
Ligue 1,As Saint Etienne,Aimen Moueffek,29.0,2022-10-28,900000,fr FRA,"LM,RM",Midfielder,20,35.60606060606061,0.0,0.0,0.0,0.0,0.1515151515151515,0.0303030303030303,0.1212121212121212,0.0,23.727272727272727,0.9696969696969696,0.3333333333333333,0.6060606060606061,0.009090909090909,0.009090909090909,0.0181818181818181,0.7272727272727273,0.0,14.393939393939394,18.33333333333333,74.77575757575758,1.3636363636363635,0.8484848484848485,1.5454545454545454,0.9696969696969696,0.5757575757575758,0.5454545454545454,0.2727272727272727,0.1515151515151515,0.4545454545454545,1.2121212121212122,17.424242424242426,0.7575757575757576,0.6060606060606061,0.0606060606060606,0.5454545454545454,0.3333333333333333,1.303030303030303,0.6666666666666666,0.0,1.181818181818182,6.545454545454546,13.87878787878788,3.8484848484848486,0.2424242424242424,23.727272727272727,0.8484848484848485,35.124242424242425,0.9090909090909092,0.4848484848484848,13.181818181818182,0.6060606060606061,242.3030303030303,74.36363636363636,7.0,8.303030303030303,76.12121212121212,5.96969696969697,7.0606060606060606,77.73030303030303,1.1515151515151516,1.9090909090909087,35.766666666666666,0.009090909090909,0.303030303030303,1.303030303030303,0.2727272727272727,0.0,16.393939393939394,1.9090909090909087,0.2424242424242424,0.0303030303030303,0.0606060606060606,0.2727272727272727,1.6666666666666667,0.0,0.0,0.0,0.0,0.0303030303030303,0.4545454545454545
Ligue 1,As Saint Etienne,Lucas Gourna-Douath,6.0,2022-11-10,12000000,fr FRA,LM,Midfielder,18,51.32786885245902,0.0163934426229508,0.0,0.0,0.0,0.2786885245901639,0.0491803278688524,0.2459016393442623,0.0,29.508196721311474,1.2622950819672132,0.6065573770491803,0.5245901639344263,0.0360655737704918,0.0360655737704918,0.0049180327868852,0.6885245901639344,0.0491803278688524,21.049180327868854,24.0,82.53770491803279,1.0491803278688523,0.4098360655737705,0.6885245901639344,1.2622950819672132,0.7868852459016393,0.6557377049180327,0.4754098360655737,0.1311475409836065,0.5901639344262295,1.0491803278688523,36.222950819672135,0.4590163934426229,0.5245901639344263,0.0491803278688524,0.4754098360655737,0.6065573770491803,1.8688524590163933,0.4426229508196721,0.0327868852459016,1.0163934426229508,8.131147540983607,18.229508196721312,3.7868852459016393,0.2786885245901639,29.508196721311474,0.4098360655737705,24.31639344262295,0.8524590163934426,0.639344262295082,18.311475409836067,0.5409836065573771,354.5245901639344,82.93442622950819,9.721311475409836,10.918032786885243,82.55737704918033,8.60655737704918,9.37704918032787,82.92950819672132,1.8688524590163933,2.39344262295082,49.778688524590166,0.0049180327868852,0.180327868852459,1.8852459016393444,0.0491803278688524,0.0163934426229508,23.40983606557377,0.5737704918032787,0.360655737704918,0.0327868852459016,0.3114754098360656,0.1147540983606557,0.1967213114754098,0.0,0.0,0.0,0.0,0.0163934426229508,0.2622950819672131
Ligue 1,As Saint Etienne,Yvan Neyou,19.0,2022-12-29,2000000,cm CMR,CM,Midfielder,24,71.7872340425532,0.0212765957446808,0.0425531914893617,0.0,0.0,0.7446808510638298,0.1914893617021276,0.2765957446808511,0.0212765957446808,46.06382978723404,1.851063829787234,1.148936170212766,0.8936170212765957,0.0297872340425531,0.0297872340425531,0.0617021276595744,1.3617021276595744,0.0638297872340425,32.87234042553192,38.48936170212766,84.48085106382979,2.2127659574468086,1.446808510638298,1.8085106382978724,1.851063829787234,0.9361702127659576,0.8085106382978723,0.9574468085106383,0.0851063829787234,0.723404255319149,1.851063829787234,30.517021276595745,1.127659574468085,0.8936170212765957,0.1702127659574468,0.723404255319149,1.148936170212766,3.0,0.5531914893617021,0.0212765957446808,1.25531914893617,11.25531914893617,29.91489361702128,5.617021276595745,0.4893617021276595,46.06382978723404,1.446808510638298,48.13829787234042,0.8297872340425532,0.5106382978723404,31.42553191489361,0.9148936170212766,534.6595744680851,136.53191489361703,15.595744680851064,17.53191489361702,86.53191489361701,13.297872340425531,15.085106382978724,86.03404255319151,2.5319148936170213,3.787234042553192,56.06382978723404,0.0361702127659574,0.4680851063829787,2.936170212765957,0.2127659574468085,0.0425531914893617,37.46808510638298,0.9361702127659576,0.7659574468085106,0.0212765957446808,0.425531914893617,0.2978723404255319,0.0638297872340425,0.0425531914893617,0.0,0.0,0.0,0.0851063829787234,0.2340425531914893
Ligue 1,As Saint Etienne,Eliaquim Mangala,15.0,2022-10-07,1200000,fr FRA,CB,Defender,26,69.875,0.025,0.0,0.0,0.0,0.2,0.025,0.325,0.025,42.275,0.7,0.825,0.75,0.0275,0.0275,0.0,0.125,0.0,30.15,35.125,80.985,1.325,0.25,0.275,0.7,0.5,0.525,0.175,0.0,0.25,0.45,18.335,0.2,0.75,0.575,0.175,0.825,1.525,3.525,0.05,5.4,21.675,19.825,0.875,0.4,42.275,0.25,21.25,0.275,0.3,26.275,0.075,567.9,183.325,9.925,11.05,82.2125,17.35,18.9,88.20750000000001,2.425,4.025,44.3825,0.0,0.05,1.175,0.025,0.0,34.075,0.975,0.875,0.025,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.075,0.25
Ligue 1,As Saint Etienne,Gabriel Silva,11.0,2022-10-28,1000000,br BRA,LB,Defender,30,73.92307692307692,0.0153846153846153,0.0615384615384615,0.0,0.0,0.2615384615384615,0.0615384615384615,0.0769230769230769,0.0153846153846153,45.0,1.0769230769230769,1.2,0.7846153846153846,0.0123076923076923,0.0123076923076923,0.0369230769230769,0.953846153846154,0.0923076923076923,28.4,36.815384615384616,76.54615384615384,2.015384615384616,0.4461538461538462,0.7846153846153846,1.0769230769230769,0.676923076923077,0.7230769230769231,0.2153846153846154,0.1384615384615384,0.5692307692307692,1.015384615384615,34.744615384615386,0.4461538461538462,0.7846153846153846,0.2,0.5846153846153846,1.2,2.276923076923077,2.646153846153846,0.0307692307692307,2.892307692307692,14.476923076923075,20.95384615384616,9.96923076923077,0.4923076923076923,45.0,0.4461538461538462,26.923076923076923,1.015384615384615,0.5076923076923077,23.476923076923075,1.446153846153846,459.9076923076923,163.03076923076924,15.292307692307691,16.93846153846154,88.56615384615385,9.676923076923076,12.63076923076923,72.36307692307693,2.5384615384615383,4.723076923076923,45.98923076923077,0.0323076923076923,0.4461538461538462,1.907692307692308,0.676923076923077,0.2615384615384615,27.369230769230768,9.307692307692308,0.7538461538461538,0.0,0.1846153846153846,1.6923076923076923,8.553846153846154,0.0,0.0,0.0,0.0,0.1384615384615384,1.0615384615384615
Ligue 1,As Saint Etienne,Stefan Bajic,1.0,2022-10-27,1500000,fr FRA,GK,Goal Keeper,19,76.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.55555555555556,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,19.0,26.88888888888889,70.91111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.7777777777777778,0.0,24.33333333333333,29.33333333333333,0.2222222222222222,0.0,0.0,29.55555555555556,0.0,0.0,0.0,0.0,10.22222222222222,0.0,497.77777777777777,388.3333333333333,4.222222222222222,4.222222222222222,100.0,10.11111111111111,10.11111111111111,100.0,4.666666666666667,12.444444444444445,39.42222222222222,0.0,0.0,0.2222222222222222,0.0,0.0,18.22222222222222,8.555555555555555,2.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0
Ligue 1,As Saint Etienne,Etienne Green,40.0,2022-10-28,5000000,eng ENG,GK,Goal Keeper,21,83.34782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0434782608695652,0.0434782608695652,29.95652173913044,0.0434782608695652,0.0434782608695652,0.0,0.0,0.0,0.0,0.1739130434782608,0.0434782608695652,18.347826086956523,27.0,69.07391304347826,0.0,0.0,0.0,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434782608695652,0.0869565217391304,0.5217391304347826,0.0,26.347826086956523,29.869565217391305,0.0869565217391304,0.0,0.0,29.95652173913044,0.0,0.0,0.0434782608695652,0.0,10.521739130434783,0.0,559.6086956521739,428.0434782608696,3.4347826086956523,3.4347826086956523,95.65217391304348,7.695652173913044,7.695652173913044,100.0,7.173913043478261,15.695652173913045,49.1608695652174,0.0,0.0434782608695652,0.217391304347826,0.0,0.0,16.869565217391305,10.0,2.217391304347826,0.0,0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.1304347826086956,0.0
Ligue 1,As Saint Etienne,Abdoulaye Bakayoko,33.0,2022-10-28,600000,fr FRA,CB,Defender,19,76.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,3.75,2.75,1.25,0.0,0.0,0.0,0.75,0.0,23.25,34.0,67.7,2.0,1.0,1.25,3.75,2.25,3.0,0.75,0.0,2.0,3.0,62.5,1.0,1.25,1.0,0.25,2.75,6.5,4.0,0.0,3.75,27.25,22.25,0.25,0.25,49.0,1.0,62.5,1.5,0.5,22.75,0.0,404.75,179.5,9.25,10.75,80.275,11.5,14.75,80.175,1.75,6.5,19.425,0.0,0.0,1.5,0.25,0.0,33.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ligue 1,As Saint Etienne,Lucas Calodat,31.0,2022-10-28,150000,fr FRA,"RB,DM",Defender,19,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,9.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ligue 1,As Saint Etienne,Miguel Trauco,13.0,2022-11-08,1800000,pe PER,WB,Defender,29,74.56451612903226,0.032258064516129,0.064516129032258,0.0,0.0,0.4677419354838709,0.0967741935483871,0.1612903225806451,0.0,55.016129032258064,1.6774193548387095,1.2258064516129032,0.6451612903225806,0.0258064516129032,0.0258064516129032,0.0709677419354838,1.3870967741935485,0.1129032258064516,35.70967741935484,48.16129032258065,73.68548387096774,2.7096774193548385,0.6612903225806451,1.3225806451612905,1.6774193548387095,1.0806451612903225,0.9193548387096774,0.5483870967741935,0.2096774193548387,0.8709677419354839,1.7580645161290325,40.83387096774193,0.8870967741935484,0.6451612903225806,0.1451612903225806,0.5,1.2258064516129032,2.903225806451613,1.2258064516129032,0.0161290322580645,2.032258064516129,16.70967741935484,26.85483870967742,12.048387096774194,0.4838709677419355,55.016129032258064,0.6612903225806451,31.937096774193545,0.8548387096774194,0.532258064516129,31.580645161290324,1.3548387096774193,573.8387096774194,251.1129032258065,18.741935483870968,21.35483870967742,88.08709677419353,13.387096774193548,17.306451612903224,75.34032258064515,2.532258064516129,6.274193548387097,38.31935483870968,0.0532258064516129,0.7580645161290323,2.693548387096774,0.8387096774193549,0.3387096774193548,38.45161290322581,9.564516129032258,1.1129032258064515,0.0161290322580645,0.4032258064516129,2.370967741935484,8.290322580645162,0.1612903225806451,0.1129032258064516,0.0483870967741935,0.0,0.1451612903225806,1.2258064516129032
Ligue 1,Fc Girondins Bordeaux,Josh Maja,27.0,2022-10-28,4000000,ng NGA,FW,Forward,22,41.2258064516129,0.1935483870967742,0.032258064516129,0.0161290322580645,0.0161290322580645,1.0,0.4838709677419355,0.0483870967741935,0.0,14.516129032258064,0.3548387096774194,0.1774193548387097,0.2580645161290322,0.182258064516129,0.1709677419354838,0.0419354838709677,1.0483870967741935,0.064516129032258,8.548387096774194,10.290322580645162,79.33387096774193,0.3709677419354839,0.4193548387096774,0.7096774193548387,0.3548387096774194,0.1451612903225806,0.064516129032258,0.1451612903225806,0.1451612903225806,0.1290322580645161,0.5645161290322581,9.140322580645162,0.4354838709677419,0.2580645161290322,0.0806451612903225,0.1774193548387097,0.1774193548387097,0.532258064516129,0.2096774193548387,0.0,0.3064516129032258,1.3387096774193548,7.661290322580645,5.806451612903226,1.596774193548387,14.5,0.4193548387096774,22.52741935483871,1.2580645161290325,0.6774193548387096,10.887096774193548,2.806451612903226,105.11290322580643,13.161290322580646,5.451612903225806,6.064516129032258,81.7274193548387,2.096774193548387,2.5161290322580645,66.90806451612902,0.2580645161290322,0.3548387096774194,18.81774193548388,0.0209677419354838,0.4516129032258064,0.3709677419354839,0.1290322580645161,0.0,9.709677419354838,0.532258064516129,0.0161290322580645,0.0483870967741935,0.0,0.0161290322580645,0.0806451612903225,0.0,0.0,0.0,0.0,0.0483870967741935,0.2580645161290322
Ligue 1,Fc Girondins Bordeaux,Dilane Bakwa,32.0,2022-10-28,1800000,fr FRA,LW,Forward,19,8.25,0.0,0.0,0.0,0.0,0.4166666666666667,0.25,0.0,0.0,6.583333333333333,0.25,0.0833333333333333,0.1666666666666666,0.0166666666666666,0.0166666666666666,0.0,0.4166666666666667,0.0833333333333333,3.333333333333333,4.416666666666667,72.125,0.3333333333333333,0.0833333333333333,0.3333333333333333,0.25,0.25,0.0833333333333333,0.1666666666666666,0.0,0.0833333333333333,0.25,8.333333333333334,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.0833333333333333,0.3333333333333333,0.0833333333333333,0.0,0.0833333333333333,0.5833333333333334,4.083333333333333,1.9166666666666667,0.25,6.583333333333333,0.0833333333333333,8.333333333333334,0.3333333333333333,0.1666666666666666,5.166666666666667,0.4166666666666667,52.91666666666666,9.25,1.5833333333333333,1.9166666666666667,52.775,1.25,1.5,47.91666666666666,0.3333333333333333,0.5,29.166666666666668,0.0,0.0833333333333333,0.4166666666666667,0.0,0.0,4.333333333333333,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333
Ligue 1,Fc Girondins Bordeaux,Issouf Sissokho,20.0,2022-10-28,800000,ml MLI,DM,Midfielder,19,39.53846153846154,0.0769230769230769,0.0,0.0,0.0,0.3846153846153846,0.2307692307692307,0.3846153846153846,0.0769230769230769,26.384615384615383,1.7692307692307692,0.6153846153846154,0.7692307692307693,0.0153846153846153,0.0153846153846153,0.0461538461538461,1.1538461538461535,0.0769230769230769,17.153846153846153,20.07692307692308,84.41538461538462,1.0769230769230769,0.4615384615384615,0.8461538461538461,1.7692307692307692,0.9230769230769232,0.4615384615384615,1.1538461538461535,0.1538461538461538,0.8461538461538461,1.7692307692307692,36.53846153846154,0.9230769230769232,0.7692307692307693,0.0769230769230769,0.6923076923076923,0.6153846153846154,2.3846153846153846,0.0,0.0,0.4615384615384615,5.0,16.076923076923077,5.538461538461538,0.3076923076923077,26.384615384615383,0.4615384615384615,23.07692307692308,1.1538461538461535,0.6153846153846154,18.692307692307693,1.0,285.61538461538464,56.61538461538461,8.076923076923077,8.692307692307692,85.83076923076925,7.6923076923076925,8.615384615384615,93.2,1.3076923076923077,1.6153846153846154,40.38461538461539,0.0384615384615384,0.6153846153846154,1.3076923076923077,0.3076923076923077,0.0769230769230769,19.692307692307693,0.1538461538461538,0.1538461538461538,0.2307692307692307,0.0,0.4615384615384615,0.0,0.0,0.0,0.0,0.0,0.2307692307692307,0.6923076923076923
Ligue 1,Fc Girondins Bordeaux,Mehdi Zerkane,17.0,2022-11-07,1000000,dz ALG,DM,Midfielder,22,38.48484848484848,0.0303030303030303,0.0303030303030303,0.0,0.0,0.4848484848484848,0.2121212121212121,0.0909090909090909,0.0303030303030303,23.51515151515152,0.696969696969697,0.3333333333333333,0.4848484848484848,0.0484848484848484,0.0484848484848484,0.0424242424242424,1.2121212121212122,0.1212121212121212,15.93939393939394,18.90909090909091,81.99696969696971,1.181818181818182,0.6060606060606061,1.2727272727272727,0.696969696969697,0.4545454545454545,0.2121212121212121,0.303030303030303,0.1818181818181818,0.1515151515151515,0.5757575757575758,13.636363636363637,0.4242424242424242,0.4848484848484848,0.0909090909090909,0.3939393939393939,0.3333333333333333,1.0303030303030305,0.1515151515151515,0.0,0.4545454545454545,3.5454545454545454,14.181818181818182,6.151515151515151,0.7272727272727273,23.51515151515152,0.6060606060606061,27.730303030303027,0.9090909090909092,0.6363636363636364,17.363636363636363,1.3333333333333333,215.54545454545453,59.09090909090909,9.393939393939394,10.545454545454543,86.17575757575759,5.363636363636363,6.151515151515151,81.97878787878788,0.4545454545454545,0.6666666666666666,24.74848484848485,0.0151515151515151,0.4545454545454545,1.5454545454545454,0.303030303030303,0.0606060606060606,18.393939393939394,0.4545454545454545,0.1212121212121212,0.0,0.0,0.2424242424242424,0.303030303030303,0.0303030303030303,0.0303030303030303,0.0,0.0,0.0606060606060606,0.3939393939393939
Ligue 1,Fc Girondins Bordeaux,Tom Lacoux,27.0,2022-10-28,1200000,fr FRA,"CM,DM",Midfielder,19,55.0,0.0,0.0,0.0,0.0,0.1923076923076923,0.0,0.3461538461538461,0.0384615384615384,31.46153846153846,1.5384615384615383,0.8076923076923077,1.0,0.0038461538461538,0.0038461538461538,0.0153846153846153,0.6153846153846154,0.1153846153846153,19.884615384615383,24.846153846153847,79.62307692307692,1.0,0.5,0.8076923076923077,1.5384615384615383,1.0384615384615383,0.8076923076923077,0.6153846153846154,0.1153846153846153,0.6923076923076923,1.7307692307692308,23.9,1.0384615384615383,1.0,0.2692307692307692,0.7307692307692307,0.8076923076923077,2.3461538461538463,1.0384615384615383,0.0384615384615384,2.1538461538461537,10.538461538461538,17.653846153846153,3.807692307692308,0.0384615384615384,31.46153846153846,0.5,22.434615384615384,1.2307692307692308,0.6538461538461539,17.076923076923077,0.5,322.34615384615387,86.23076923076923,9.153846153846152,10.692307692307692,78.3076923076923,8.192307692307692,9.538461538461538,86.22692307692306,1.5384615384615383,2.5384615384615383,50.00769230769231,0.0153846153846153,0.1538461538461538,0.6538461538461539,0.0384615384615384,0.0,22.346153846153847,2.4615384615384617,0.1153846153846153,0.1153846153846153,0.4615384615384615,0.3461538461538461,2.3461538461538463,0.0,0.0,0.0,0.0,0.0384615384615384,0.7307692307692307
Ligue 1,Fc Girondins Bordeaux,Enock Kwateng,25.0,2022-10-07,2500000,fr FRA,RB,Defender,24,66.8804347826087,0.0217391304347826,0.0217391304347826,0.0,0.0,0.217391304347826,0.0760869565217391,0.1956521739130435,0.0108695652173913,50.21739130434783,2.0,1.8478260869565213,0.8478260869565217,0.0163043478260869,0.0163043478260869,0.0489130434782608,1.2717391304347827,0.0434782608695652,32.23913043478261,41.96739130434783,74.63913043478261,2.847826086956522,0.6956521739130435,1.1304347826086956,2.0,1.2608695652173914,1.1195652173913044,0.75,0.1304347826086956,1.184782608695652,2.467391304347826,39.64347826086957,1.2826086956521738,0.8478260869565217,0.1847826086956521,0.6630434782608695,1.8478260869565213,3.847826086956522,1.945652173913044,0.0108695652173913,2.467391304347826,15.423913043478262,25.68478260869565,9.869565217391305,0.3478260869565217,50.21739130434783,0.6956521739130435,39.00326086956522,1.0217391304347827,0.4130434782608695,27.48913043478261,1.0869565217391304,492.4673913043478,212.6086956521739,17.956521739130434,20.532608695652176,84.83478260869565,11.25,14.978260869565217,71.6086956521739,2.0434782608695654,4.065217391304348,42.75760869565217,0.042391304347826,0.532608695652174,2.282608695652174,0.6521739130434783,0.3804347826086957,34.66304347826087,7.228260869565218,0.6413043478260869,0.0434782608695652,0.0978260869565217,1.7065217391304348,6.586956521739131,0.0,0.0,0.0,0.0,0.0760869565217391,0.6630434782608695
Ligue 1,Fc Girondins Bordeaux,Rubén Pardo,14.0,2022-12-29,2400000,es ESP,FW,Forward,25,46.30769230769231,0.0512820512820512,0.0769230769230769,0.0,0.0,0.6153846153846154,0.1538461538461538,0.0769230769230769,0.0256410256410256,33.0,0.3846153846153846,0.717948717948718,0.4871794871794871,0.023076923076923,0.023076923076923,0.0999999999999999,2.025641025641025,0.1282051282051282,23.41025641025641,30.0,76.13076923076923,1.9743589743589745,0.3076923076923077,0.4871794871794871,0.3846153846153846,0.2307692307692307,0.1025641025641025,0.282051282051282,0.0,0.1794871794871795,0.5641025641025641,12.82051282051282,0.3846153846153846,0.4871794871794871,0.1538461538461538,0.3333333333333333,0.717948717948718,1.1025641025641026,0.3076923076923077,0.0256410256410256,0.6153846153846154,5.051282051282051,20.128205128205128,8.179487179487179,0.1794871794871795,33.0,0.3076923076923077,21.7948717948718,0.4358974358974359,0.4615384615384615,22.102564102564106,1.1025641025641026,432.0512820512821,132.02564102564102,10.128205128205128,11.205128205128204,82.01794871794873,9.153846153846152,10.76923076923077,76.69487179487179,3.2051282051282053,6.230769230769231,40.7948717948718,0.0897435897435897,1.1025641025641026,2.923076923076923,0.5641025641025641,0.1538461538461538,26.0,3.871794871794872,1.794871794871795,0.2051282051282051,0.3846153846153846,2.6666666666666665,0.0512820512820512,1.8974358974358967,0.6410256410256411,0.8717948717948718,0.0256410256410256,0.1282051282051282,0.4871794871794871
Ligue 1,Fc Girondins Bordeaux,Loris Benito,23.0,2022-11-10,800000,ch SUI,LB,Defender,29,83.78181818181818,0.0181818181818181,0.0,0.0,0.0,0.3636363636363636,0.0545454545454545,0.2181818181818181,0.0181818181818181,65.21818181818182,1.490909090909091,1.309090909090909,0.8545454545454545,0.0236363636363636,0.0236363636363636,0.04,1.181818181818182,0.0727272727272727,48.27272727272727,57.89090909090909,82.85818181818183,3.2181818181818183,0.1272727272727272,0.2909090909090909,1.490909090909091,0.9272727272727272,0.9090909090909092,0.4181818181818181,0.1636363636363636,0.6909090909090909,1.6545454545454543,35.514545454545456,0.9636363636363636,0.8545454545454545,0.2727272727272727,0.5818181818181818,1.309090909090909,2.8,2.381818181818182,0.0363636363636363,3.4363636363636365,21.509090909090908,34.61818181818182,9.927272727272728,0.6909090909090909,65.21818181818182,0.1272727272727272,7.576363636363636,0.7090909090909091,0.3636363636363636,40.89090909090909,0.9818181818181818,780.9090909090909,293.3818181818182,23.98181818181818,26.07272727272728,91.48181818181818,20.30909090909091,23.49090909090909,84.65272727272728,2.890909090909091,5.654545454545454,49.741818181818175,0.0236363636363636,0.5818181818181818,3.2181818181818183,0.4545454545454545,0.2363636363636363,49.03636363636364,8.763636363636364,1.2363636363636363,0.0,0.0727272727272727,1.5636363636363635,7.490909090909091,0.0363636363636363,0.0,0.0,0.0,0.0909090909090909,0.9818181818181818
Ligue 1,Fc Girondins Bordeaux,Laurent Koscielny,6.0,2021-12-16,3000000,fr FRA,CB,Defender,33,85.48076923076923,0.048076923076923,0.0288461538461538,0.0,0.0,0.2211538461538461,0.0673076923076923,0.125,0.0,66.9326923076923,1.2788461538461535,1.6923076923076923,1.2692307692307692,0.0519230769230769,0.0519230769230769,0.0173076923076923,0.6923076923076923,0.048076923076923,50.80769230769231,56.95192307692308,88.47596153846153,2.2884615384615383,0.0961538461538461,0.1442307692307692,1.2788461538461535,0.6826923076923077,0.8461538461538461,0.375,0.0576923076923076,0.6057692307692307,1.0192307692307692,38.94134615384616,0.4134615384615384,1.2692307692307692,0.9134615384615384,0.3557692307692308,1.6923076923076923,2.9711538461538463,4.5,0.0384615384615384,7.855769230769231,34.63461538461539,30.932692307692307,1.6826923076923077,0.4807692307692308,66.9326923076923,0.0961538461538461,9.134615384615383,0.3557692307692308,0.1346153846153846,44.11538461538461,0.1634615384615384,1033.7714285714285,407.4190476190476,15.00952380952381,16.333333333333332,92.08,29.31428571428572,31.285714285714285,93.16095238095238,6.161904761904762,8.238095238095237,71.1047619047619,0.0219047619047619,0.1904761904761904,2.8190476190476192,0.0857142857142857,0.0,55.07692307692308,1.7307692307692308,1.5673076923076923,0.048076923076923,0.4615384615384615,0.0673076923076923,0.1634615384615384,0.0,0.0,0.0,0.0,0.1442307692307692,0.2692307692307692
